TOPIK,Username_Posting_Owner,Link_Post_IG,Username_Komentar,Isi_Komentar,Sentimen
Tuntutan 17+8,partaiperindo,https://www.instagram.com/p/DOGgmzmk5uK/,___ibey,🔥🔥🔥🔥,1
Tuntutan 17+8,partaiperindo,https://www.instagram.com/p/DOGgmzmk5uK/,deenovifatma,"Makasih sdh merespon tuntutan 17+8. Perindo harus bersih+lurus selamanya ya, dan ketika suatu saat masuk DPR juga harus tetap begitu.",-1
Tuntutan 17+8,partaiperindo,https://www.instagram.com/p/DOGgmzmk5uK/,laura_therie,Bismillah👏👏👏💚🩷,1
Tuntutan 17+8,partaiperindo,https://www.instagram.com/p/DOGgmzmk5uK/,atiekwidowanti,Untuk Indonesia berbenah @partaiperindo 🔥,1
Tuntutan 17+8,partaiperindo,https://www.instagram.com/p/DOGgmzmk5uK/,happy_silalahi,👏👏👏🔥🔥🔥😍,1
Tuntutan 17+8,partaiperindo,https://www.instagram.com/p/DOGgmzmk5uK/,rianarsndi,"@rridhonov keren nih, yg kaya gini wajib diapresiasi",1
Tuntutan 17+8,partaiperindo,https://www.instagram.com/p/DOGgmzmk5uK/,heru_dsi,Undang-undang yang menguntungkan rakyat hanya undang-undang selamatan/kenduri. Modal AAMIIN 🤲 perut TERJAMIN,1
Tuntutan 17+8,partaiperindo,https://www.instagram.com/p/DOGgmzmk5uK/,amarfaturahman,PALING MANTAP SIH INI PERINDO😍🔥👍,1
Tuntutan 17+8,partaiperindo,https://www.instagram.com/p/DOGgmzmk5uK/,supriyonooyon,👍👍👍😍😍😍🔥🔥🔥💚💚💚,1
Tuntutan 17+8,partaiperindo,https://www.instagram.com/p/DOGgmzmk5uK/,sjfsastra,Marilah seliruh rakyat indonesi..,0
Tuntutan 17+8,partaiperindo,https://www.instagram.com/p/DOGgmzmk5uK/,veni_daventi,👏👏👏🔥,1
Tuntutan 17+8,partaiperindo,https://www.instagram.com/p/DOGgmzmk5uK/,bellamadina_,"Good job, kualitas kader bisa dilihat dari tegasnya sop dan tata krama politik yang lurus. Semangat ya kita berbenah bersama❤️❤️🔥",-1
Tuntutan 17+8,partaiperindo,https://www.instagram.com/p/DOGgmzmk5uK/,meisyatazria,Gini donk di jawab👍,1
Tuntutan 17+8,partaiperindo,https://www.instagram.com/p/DOGgmzmk5uK/,raniakjs,👏👏👏,1
Tuntutan 17+8,partaiperindo,https://www.instagram.com/p/DOGgmzmk5uK/,sainul_arf,"🔥❤️Nggak sia2 bersuara, upplause duluuuuuuuuu",-1
Tuntutan 17+8,partaiperindo,https://www.instagram.com/p/DOGgmzmk5uK/,anisaa_tegela,@fraksipartaigerindra @amanatnasional @official_nasdem @pdiperjuangan siapa tau bisa menjadi contoh bagi parah suhu2 kita💚💗,-1
Tuntutan 17+8,partaiperindo,https://www.instagram.com/p/DOGgmzmk5uK/,margaretmsugondo,Smoga jadi panutan partai lainnya @partaiperindo apresiasi 👍💚🩷,-1
Tuntutan 17+8,partaiperindo,https://www.instagram.com/p/DOGgmzmk5uK/,alyssamgfrh_,Thank you @partaiperindo jempol sepuluh 👍🙌,1
Tuntutan 17+8,partaiperindo,https://www.instagram.com/p/DOGgmzmk5uK/,itsnstr,Terima kasih 🙌,1
Tuntutan 17+8,partaiperindo,https://www.instagram.com/p/DOGgmzmk5uK/,malichee_12,Jagn hnya dg permintaan maap dan p nonaktipan (gajebo/ ga jelas boo..gaji tetep mngalir) bbrp dr mreka itu lantas kita merasa cukup.. Lanjutkan kk @salsaer,-1
Tuntutan 17+8,partaiperindo,https://www.instagram.com/p/DOGgmzmk5uK/,yonathan5307,UU perampasan hak aset,-1
Tuntutan 17+8,partaiperindo,https://www.instagram.com/p/DOGgmzmk5uK/,slt_agk,❤️💚,1
Tuntutan 17+8,partaiperindo,https://www.instagram.com/p/DOGgmzmk5uK/,uchiidode,🔥🔥🔥🔥🔥,1
Tuntutan 17+8,partaiperindo,https://www.instagram.com/p/DOGgmzmk5uK/,shendymoetie,🔥🔥🔥,1
Tuntutan 17+8,partaiperindo,https://www.instagram.com/p/DOGgmzmk5uK/,travelmom.id,PERINDO > SEMUA PARTAI,-1
Tuntutan 17+8,partaiperindo,https://www.instagram.com/p/DOGgmzmk5uK/,frhh.indy,"Bener ya, awas ngibul",0
Tuntutan 17+8,partaiperindo,https://www.instagram.com/p/DOGgmzmk5uK/,kapten_udenk,Respek @partai_perindo ..semoga konsisten dan tetap amanah #indonesiaberbenah✊🇲🇨🇲🇨🇲🇨✊,-1
Tuntutan 17+8,partaiperindo,https://www.instagram.com/p/DOGgmzmk5uK/,cetoycreator,Pasal 1 ayat 2 UUD 1945 setelah amandemen 🔥,1
Tuntutan 17+8,partaiperindo,https://www.instagram.com/p/DOGgmzmk5uK/,sparkleofputri,😍😍😍,1
Tuntutan 17+8,partaiperindo,https://www.instagram.com/p/DOGgmzmk5uK/,trispdd,kami laporkan...  Pilihan kata yang menyentuh. Respect!,0
Tuntutan 17+8,partaiperindo,https://www.instagram.com/p/DOGgmzmk5uK/,deyanacitra,👏👏👏,1
Tuntutan 17+8,partaiperindo,https://www.instagram.com/p/DOGgmzmk5uK/,egaasyarif.al,Good moves!,1
Tuntutan 17+8,partaiperindo,https://www.instagram.com/p/DOGgmzmk5uK/,adamabednego,🙌🙌🙌,1
Tuntutan 17+8,partaiperindo,https://www.instagram.com/p/DOGgmzmk5uK/,marinaels_,"Bangga sama partai ini🔥💚🩷 diem2 konsisten, ga banyak gimmick to terus kerja kerja kerja",-1
Tuntutan 17+8,partaiperindo,https://www.instagram.com/p/DOGgmzmk5uK/,dittttt.scnd,sepele tapi PDIP gabisa ambill tindakan tegas trhdp kadernya yg joget²,-1
Tuntutan 17+8,partaiperindo,https://www.instagram.com/p/DOGgmzmk5uK/,n1t1z3n_official,sama aja semua partai.. ini kbtln krna g ad kursi.. coba ad kursi d senayan .. wkwkwwkwkwk jngn cri muka k rakyat krna udh ribut.. kliatn kli cri muka nya.. slma ini kmna aj?? d blng kami g ad d senayan.. lah skrng ngpain???,-1
Tuntutan 17+8,partaiperindo,https://www.instagram.com/p/DOGgmzmk5uK/,iyen_nurmalasari22,🔥🔥🔥🔥,1
Tuntutan 17+8,partaiperindo,https://www.instagram.com/p/DOGgmzmk5uK/,callipzzz,I Agree 100000000000000% + 💯% ☝🇮🇩☠☠☠☠☠,0
Tuntutan 17+8,partaiperindo,https://www.instagram.com/p/DOGgmzmk5uK/,dittttt.scnd,"@gerindra @pdiperjuangan @amanatnasional @pdemokrat @official_nasdem @partaibulanbintang.official @golkar.indonesia .dan khususnya buat @dpr_ri @ketua_dprri @prabowo masa kalian kalah sama perindo yg secara cepat menanggapi tuntutan rakyat?Ingat loh kalian itu karyawann harusnya mendengarkan tuntutan dari bos.Bergerak lah secara jelas,transparan,terukur.Ga cuma ngumbar kata² manis kesana kemari tpi gprnh dengerin aspirasi rakyat",-1
Tuntutan 17+8,partaiperindo,https://www.instagram.com/p/DOGgmzmk5uK/,hirandomme,Thankyou Perindooo! Aku tandai 1 partaiii iniii,-1
Tuntutan 17+8,partaiperindo,https://www.instagram.com/p/DOGgmzmk5uK/,makanhatiberulamjantung,keren👍👍👍,1
Tuntutan 17+8,partaiperindo,https://www.instagram.com/p/DOGgmzmk5uK/,sparklingsaint,🔥🔥🔥,1
Tuntutan 17+8,partaiperindo,https://www.instagram.com/p/DOGgmzmk5uK/,yogawildbornean,Majulah seluruh rakyat Indonesia.....,1
Tuntutan 17+8,partaiperindo,https://www.instagram.com/p/DOGgmzmk5uK/,masturoh734,🔥🔥🔥,1
Tuntutan 17+8,partaiperindo,https://www.instagram.com/p/DOGgmzmk5uK/,handikrnw11_,PR nya bagus nih Perindo,1
Tuntutan 17+8,partaiperindo,https://www.instagram.com/p/DOGgmzmk5uK/,vmac.id,gini dong... ✅,0
Tuntutan 17+8,partaiperindo,https://www.instagram.com/p/DOGgmzmk5uK/,elva_rina_,Apa kabar @dpr_ri Terima Kasih @partaiperindo Menunggu @fraksipartaigerindra @pdiperjuangan @amanatnasional @golkar.indonesia @official_nasdem @pdemokrat @dpp_pkb @pk_sejahtera,-1
Tuntutan 17+8,partaiperindo,https://www.instagram.com/p/DOGgmzmk5uK/,me_hnstrue,🙌🙌🙌👏👏👏👏,1
Tuntutan 17+8,partaiperindo,https://www.instagram.com/p/DOGgmzmk5uK/,fahry_reyz14,Ayo ditunggu yang lain🔥,1
Tuntutan 17+8,partaiperindo,https://www.instagram.com/p/DOGgmzmk5uK/,erdianaafifah,"nice, kerja bagus! ditunggu sampai deadline yg ditentukan🔥",1
Tuntutan 17+8,partaiperindo,https://www.instagram.com/p/DOGgmzmk5uK/,satya_okvan_handian,Semoga partai lain ikut action juga @psi_id @fraksipartaigerindra @dpp.ppp @partaibulanbintang.official @pdemokrat dll😍❤️,-1
Tuntutan 17+8,partaiperindo,https://www.instagram.com/p/DOGgmzmk5uK/,soniahandojo,Keren 🔥,1
Tuntutan 17+8,partaiperindo,https://www.instagram.com/p/DOGgmzmk5uK/,masiqbalramadhan,semangat terus mbak untuk INDONESIA dan harus bisa ngertiin masyarakat kecil ini dan harus bisa menglindungin masyarakat kecil ini.,-1
Tuntutan 17+8,partaiperindo,https://www.instagram.com/p/DOGgmzmk5uK/,mommsci,Kitatetep pantauuu,0
Tuntutan 17+8,partaiperindo,https://www.instagram.com/p/DOGgmzmk5uK/,julia.ns9_,nahh gtu donggg bos sukaaa deh 👍,1
Tuntutan 17+8,partaiperindo,https://www.instagram.com/p/DOGgmzmk5uK/,intancouseniva,Baru ini yang respon. Bener gak sihh?,-1
Tuntutan 17+8,partaiperindo,https://www.instagram.com/p/DOGgmzmk5uK/,alifadityo._,"Respect, good moves. Terus lanjutkan mindo 🔥",1
Tuntutan 17+8,partaiperindo,https://www.instagram.com/p/DOGgmzmk5uK/,hazmithrill,Political parties can do something in this intersection at the peak of public distrust and this is a great start.,1
Tuntutan 17+8,partaiperindo,https://www.instagram.com/p/DOGgmzmk5uK/,karrchive__,💚💓💓💓💓💚,1
Tuntutan 17+8,partaiperindo,https://www.instagram.com/p/DOGgmzmk5uK/,titasya11_87,👏👏👏❤️❤️❤️🔥🔥🔥,1
Tuntutan 17+8,partaiperindo,https://www.instagram.com/p/DOGgmzmk5uK/,riia_c21,❤️❤️🔥🔥👏👏🇮🇩🇮🇩,1
Tuntutan 17+8,partaiperindo,https://www.instagram.com/p/DOGgmzmk5uK/,ponda________,"Angela H Tanoesoedibjo, H nya Hajah. @angelatanoesoedibjo",0
Tuntutan 17+8,partaiperindo,https://www.instagram.com/p/DOGgmzmk5uK/,lisamsdh,Nah kalau begini mau pilih perindo deh🔥🔥🔥🔥❤️❤️❤️❤️,1
Tuntutan 17+8,partaiperindo,https://www.instagram.com/p/DOGgmzmk5uK/,mhmrama9,🔥🔥🔥,1
Tuntutan 17+8,partaiperindo,https://www.instagram.com/p/DOGgmzmk5uK/,pujiqti7,🔥🔥🔥,1
Tuntutan 17+8,partaiperindo,https://www.instagram.com/p/DOGgmzmk5uK/,stillwithyoujj,Mantap Masa gini aja ngga bisa sih partai yang lain. Harus nunggu rakyatnya bertindak dulu,-1
Tuntutan 17+8,partaiperindo,https://www.instagram.com/p/DOGgmzmk5uK/,yudabangun24,"Lihat story saya, disitu sudah saya jelaskan semua mengenai demonstrasi ini.",-1
Tuntutan 17+8,partaiperindo,https://www.instagram.com/p/DOGgmzmk5uK/,citrayuniarizka,nah gini dong keren,1
Tuntutan 17+8,partaiperindo,https://www.instagram.com/p/DOGgmzmk5uK/,igoygoy_stringman,superindo luwar biyasa..,0
Tuntutan 17+8,partaiperindo,https://www.instagram.com/p/DOGgmzmk5uK/,riizkyastari,Negara Indonesia terbagi mjd beberapa provinsi. Kenapa dibagi lagi jadi beberapa partai ??,-1
Tuntutan 17+8,partaiperindo,https://www.instagram.com/p/DOGgmzmk5uK/,febeyan,"Thanks Perindo, semoga trs konsisten utk berbenah ke arah lebih baik, menjunjung kebenaran, transparan ,keadilan, dan empati",-1
Tuntutan 17+8,partaiperindo,https://www.instagram.com/p/DOGgmzmk5uK/,matdiansyahhh,Angkat aku jd kader mu min,0
Tuntutan 17+8,partaiperindo,https://www.instagram.com/p/DOGgmzmk5uK/,hana_sabarsubur,🔥🔥🔥,1
Tuntutan 17+8,partaiperindo,https://www.instagram.com/p/DOGgmzmk5uK/,cylnathalia,Nah begini sih.. ga perlu ada gebrakan massal baru bertindak.. kerja utk rakyat bkn joget2 krna tunjangan naik 😂,-1
Tuntutan 17+8,partaiperindo,https://www.instagram.com/p/DOGgmzmk5uK/,luhnawa,Next kandidat 2029 yg masuk nominasi👏,1
Tuntutan 17+8,partaiperindo,https://www.instagram.com/p/DOGgmzmk5uK/,saniseptianip,Mantaps 💯,1
Tuntutan 17+8,partaiperindo,https://www.instagram.com/p/DOGgmzmk5uK/,zezefhi299,makasihh @partaiperindo smoga yang lain nyusul,-1
Tuntutan 17+8,partaiperindo,https://www.instagram.com/p/DOGgmzmk5uK/,dee_snap,Keren @partaiperindo 👍👍,1
Tuntutan 17+8,partaiperindo,https://www.instagram.com/p/DOGgmzmk5uK/,depokinfo24jam,Wih...keren perindo,1
Tuntutan 17+8,partaiperindo,https://www.instagram.com/p/DOGgmzmk5uK/,zezefhi299,@amanatnasional @official_nasdem @fraksipartaigerindra @pdemokrat @golkar.indonesia @psi_id @pdiperjuangan @dpp.ppp YANG LAIN AYOO,-1
Tuntutan 17+8,partaiperindo,https://www.instagram.com/p/DOGgmzmk5uK/,nskh44n,Menyalah perindo.. semog istiqomah membersamai rakyat. 👏👏👏🔥aamiin,1
Tuntutan 17+8,partaiperindo,https://www.instagram.com/p/DOGgmzmk5uK/,putri.sitompul,⬆⬆⬆ karyawan probation,1
Tuntutan 17+8,partaiperindo,https://www.instagram.com/p/DOGgmzmk5uK/,allezonyvaaaa,Respect yg gini2🔥🔥,1
Tuntutan 17+8,partaiperindo,https://www.instagram.com/p/DOGgmzmk5uK/,novita_santoso,OK Perindo udah siap ya buat WIP Meeting tgl 5 sama komisaris 👍,1
Tuntutan 17+8,partaiperindo,https://www.instagram.com/p/DOGgmzmk5uK/,lookingqnoy,Rispek perindo kami apresiasikan 💚❤️,1
Tuntutan 17+8,partaiperindo,https://www.instagram.com/p/DOGgmzmk5uK/,fahmi_skr,"Makasih Perindo @partaiperindo , btw ditunggu Parpol-Parpol @official_nasdem @gerindra @amanatnasional @golkar.indonesia @pdiperjuangan @dpp_pkb @pk_sejahtera dan lain-lain juga ngerjain PR nya ya",-1
Tuntutan 17+8,partaiperindo,https://www.instagram.com/p/DOGgmzmk5uK/,rachella_mp,ditunggu @fraksipartaigerindra @pdiperjuangan @pdemokrat @official_nasdem @dpppartaigolkar.official,-1
Tuntutan 17+8,partaiperindo,https://www.instagram.com/p/DOGgmzmk5uK/,aprillia.sf_,Mantap @partaiperindo,0
Tuntutan 17+8,partaiperindo,https://www.instagram.com/p/DOGgmzmk5uK/,tiranshenna,Marilah seluruh rakyat indonesiaa…..,0
Tuntutan 17+8,partaiperindo,https://www.instagram.com/p/DOGgmzmk5uK/,himeluna001,🔥🔥🔥🔥🔥🔥👍,1
Tuntutan 17+8,partaiperindo,https://www.instagram.com/p/DOGgmzmk5uK/,sherlyangelina,Greatly appreciated 🙌❤️,1
Tuntutan 17+8,partaiperindo,https://www.instagram.com/p/DOGgmzmk5uK/,dewiistywn,tetap kawal 🔥🔥 nice step,1
Tuntutan 17+8,partaiperindo,https://www.instagram.com/p/DOGgmzmk5uK/,dityanandaaa,Hmmm interesting,0
Tuntutan 17+8,partaiperindo,https://www.instagram.com/p/DOGgmzmk5uK/,egafaizal_,Goodddddd kerenn @partaiperindo,1
Tuntutan 17+8,partaiperindo,https://www.instagram.com/p/DOGgmzmk5uK/,ahs_twn,kerennn si perindo berani bersuara🔥,1
Tuntutan 17+8,partaiperindo,https://www.instagram.com/p/DOGgmzmk5uK/,ari.supriani15,Nahh gini maksud semua partai bisa lakukan yang sama,-1
Tuntutan 17+8,partaiperindo,https://www.instagram.com/p/DOGgmzmk5uK/,iam723m,"Ke depan, kita butuh partai yang benar-benar mau mendengar aspirasi rakyat. Bukan hanya janji, tapi aksi nyata✊ .Kader-kader yang peduli dan turun langsung ke masyarakat — itulah yang pantas dipilih, bukan sekadar partai besar, tapi partai yang benar-benar berakar dari suara rakyat. Partai bisa besar karena rakyat, dan hanya akan bertahan jika tetap mendengar rakyat. Mari dukung kader yang siap bekerja untuk kepentingan bersama 🤝",-1
Tuntutan 17+8,partaiperindo,https://www.instagram.com/p/DOGgmzmk5uK/,athix.s.han,Ayo partai lain mana nih di tunggu nih majikan Uda pegel nunggu nih,-1
Tuntutan 17+8,partaiperindo,https://www.instagram.com/p/DOGgmzmk5uK/,savio_sitorus,@psi_id harus kalian sebagai partai yg banya isi nya anak2 muda bisa merespons dengan baik seperti perind ini. Sekaligus memanfaatkan momentum untuk menarik hati masyarakat. Gimana sihhhh 😏😏,-1
Tuntutan 17+8,partaiperindo,https://www.instagram.com/p/DOGgmzmk5uK/,saikiyoo_66,semoga partai ini lebih unggul seperti demokrat,-1
Tuntutan 17+8,partaiperindo,https://www.instagram.com/p/DOGgmzmk5uK/,rheika07,Terimaksih Perindo..,0
Tuntutan 17+8,partaiperindo,https://www.instagram.com/p/DOGgmzmk5uK/,dimar_siregar,"Nice move, Perindo. Take this chance to gain people's trust ... and please don't disappoint.",-1
Tuntutan 17+8,partaiperindo,https://www.instagram.com/p/DOGgmzmk5uK/,m.rudiyansyah,@partaiperindo bisaan 😂👍,1
Tuntutan 17+8,partaiperindo,https://www.instagram.com/p/DOGgmzmk5uK/,raziofficial,YANG BAJU MERAH MERAH JANGAN SAMPE LOLOS,-1
Tuntutan 17+8,partaiperindo,https://www.instagram.com/p/DOGgmzmk5uK/,firmansyahsuryanna,🔥🔥🔥🔥,1
Tuntutan 17+8,partaiperindo,https://www.instagram.com/p/DOGgmzmk5uK/,rokhim.safarudin,Ini calon karyawan yang layak dipertimbangkan masuk senayan Saya suka,1
Tuntutan 17+8,partaiperindo,https://www.instagram.com/p/DOGgmzmk5uK/,noereffendy,"Hebatki PR nya ini tawwa, meskipun sa nda yakin nyampe ki ke HT",1
Tuntutan 17+8,partaiperindo,https://www.instagram.com/p/DOGgmzmk5uK/,vilmaliando,👏👏👏,1
Tuntutan 17+8,partaiperindo,https://www.instagram.com/p/DOGgmzmk5uK/,sluttyseance_,Gooo gooooooii,0
Tuntutan 17+8,partaiperindo,https://www.instagram.com/p/DOGgmzmk5uK/,amelnovi,Respect @partaiperindo @angelatanoesoedibjo 💚🩷,1
Tuntutan 17+8,partaiperindo,https://www.instagram.com/p/DOGgmzmk5uK/,darrylsopacuaa,Respectt 🔥,1
Tuntutan 17+8,partaiperindo,https://www.instagram.com/p/DOGgmzmk5uK/,ilhamyahya_,Respect,0
Tuntutan 17+8,partaiperindo,https://www.instagram.com/p/DOGgmzmk5uK/,gandapoerba,Mending ini ya setidaknya partai sudah berduara. Daripada partai psi yg ngakunya partai anak muda sudah bersuara tapi lebih sibuk ngurusi personal dan ngurusi satu keluarga saja,-1
Tuntutan 17+8,partaiperindo,https://www.instagram.com/p/DOGgmzmk5uK/,fitrianinsrr,perindo & nasdem +1 poin😄,1
Tuntutan 17+8,partaiperindo,https://www.instagram.com/p/DOGgmzmk5uK/,fn_5arah,"Krna harga diri partai mu di pertaruhkan skrng klo tidak memihak rakyat siap"" Saja di pemilu 2029",-1
Tuntutan 17+8,partaiperindo,https://www.instagram.com/p/DOGgmzmk5uK/,ilhamprydh,rispek,0
Tuntutan 17+8,partaiperindo,https://www.instagram.com/p/DOGgmzmk5uK/,agnesagustinharun,🔥🔥🔥,1
Tuntutan 17+8,partaiperindo,https://www.instagram.com/p/DOGgmzmk5uK/,fitokh,Oleh perindo oleh perindo🔥💚🩷,1
Tuntutan 17+8,partaiperindo,https://www.instagram.com/p/DOGgmzmk5uK/,maeumoe,Respect!,0
Tuntutan 17+8,partaiperindo,https://www.instagram.com/p/DOGgmzmk5uK/,davenajcko_,"bagus nih, karyawan yg tolong dicontoh ya",1
Tuntutan 17+8,partaiperindo,https://www.instagram.com/p/DOGgmzmk5uK/,afifnurfitria,Respect!,0
Tuntutan 17+8,partaiperindo,https://www.instagram.com/p/DOGgmzmk5uK/,rizmauli__,Terima kasih partai perindo 🇲🇨💯,0
Tuntutan 17+8,partaiperindo,https://www.instagram.com/p/DOGgmzmk5uK/,duwiksartikaa,majulah seluruh rakyat Indonesia,1
Tuntutan 17+8,partaiperindo,https://www.instagram.com/p/DOGgmzmk5uK/,ilhamprydh,Ayo Partai PAN mas dewan🙌 @raihantsanyazr,1
Tuntutan 17+8,partaiperindo,https://www.instagram.com/p/DOGgmzmk5uK/,ines_bakery,mana ni karyawan yg lain woi @dpr_ri @puanmaharaniri @pdiperjuangan @amanatnasional @official_nasdem @gerindra,-1
Tuntutan 17+8,partaiperindo,https://www.instagram.com/p/DOGgmzmk5uK/,danti_dans,👏👏👏,1
Tuntutan 17+8,partaiperindo,https://www.instagram.com/p/DOGgmzmk5uK/,nasyahfzh_,"Terima kasih perindo! Perindo dapat💯, karena kalau 2,3 itu IPK wapres, 6 dan 7 itu nilai sahroni👍",1
Tuntutan 17+8,partaiperindo,https://www.instagram.com/p/DOGgmzmk5uK/,mhmmdtriwidodo,MARILAH SELURUH RAKYAT INDONESIA....~~~,0
Tuntutan 17+8,partaiperindo,https://www.instagram.com/p/DOGgmzmk5uK/,rio.fauzan_,Nah ini,0
Tuntutan 17+8,partaiperindo,https://www.instagram.com/p/DOGgmzmk5uK/,ari.sonde,Perindo 10 sahroni 6,0
Tuntutan 17+8,partaiperindo,https://www.instagram.com/p/DOGgmzmk5uK/,dwiheruuuu,ini baru parpol yg tegas 🔥🔥,-1
Tuntutan 17+8,partaiperindo,https://www.instagram.com/p/DOGgmzmk5uK/,neko_dark18,Alhamdulillah sudah ada progres... Yok semangat @partai_perindo masih banyak prnya.... Semangat semangat,-1
Tuntutan 17+8,partaiperindo,https://www.instagram.com/p/DOGgmzmk5uK/,ayu.purnamasary,Nahh gini kan keren👍,1
Tuntutan 17+8,partaiperindo,https://www.instagram.com/p/DOGgmzmk5uK/,gabrielpenny,👏👏👏👏👍❤️❤️❤️❤️,1
Tuntutan 17+8,partaiperindo,https://www.instagram.com/p/DOGgmzmk5uK/,rifqiarwin,Ditunggu @fraksipartaigerindra @amanatnasional @official_nasdem @pdiperjuangan,-1
Tuntutan 17+8,partaiperindo,https://www.instagram.com/p/DOGgmzmk5uK/,ch.jka,p @dpr_ri @pdiperjuangan @official_nasdem @fraksipartaigerindra @ketua_dprri @puanmaharaniri @amanatnasional,-1
Tuntutan 17+8,partaiperindo,https://www.instagram.com/p/DOGgmzmk5uK/,abara.thrift,"🔥🔥🔥❤️❤️ Nah ini partainya harus diinget-inget nih, buat kedepan biar nggak salah pilih lagi. 🙌🔥❤️",-1
